Date,TCS,INFY,WIPRO,HDFCBANK,ICICIBANK,SBIN,RELIANCE,LT,HINDUNILVR,ITC,MARUTI,SUNPHARMA,BHARTIARTL,TATASTEEL
2020-11-09,11004265,23901904,1032783,6246142,49305694,4002090,43718177,34486166,25609725,8892389,44840142,7945880,60505445,12257340
2020-11-10,1757320,17626313,5568682,5386776,23210198,19330220,35230785,23530671,1204064,20722730,42214140,5639497,100000,18397095
2020-11-11,4168053,18603544,9842808,7624181,31866508,12873020,59345650,46704881,18843045,22424872,23986576,7703486,64284737,21345397
2020-11-12,6952723,34671341,6117484,4771496,45834627,13065170,44066323,40684639,16023469,12707428,30994247,8108251,96578252,10692875
2020-11-13,6596129,48185073,8219323,3371288,49946184,16412162,52223681,6958301,15995758,6940075,39695169,12823159,15618520,10244380
2020-11-16,4746941,37337252,10154838,6389982,28729577,12040816,74652880,42109035,11406201,1917077,51709719,6601099,76151187,8904012
2020-11-17,7684969,21635235,6003412,7567585,9325460,8552068,20806214,19875960,9885136,26916642,47093572,11674643,78279844,10495636
2020-11-18,6495202,24422668,4234354,8840301,16313319,14136497,63440951,30990575,22484325,20785556,41741048,8738050,57679937,8416583
2020-11-19,9342104,29838289,4116255,5127644,24185466,4181336,34012410,12888247,22632483,16877991,37757806,5446186,12113660,24962350
2020-11-20,2765106,5592909,100000,6278601,37110230,5359985,41201221,57596264,16165129,5475248,72652150,12903204,14442080,15620748
2020-11-23,6046335,17830581,10314717,9837935,18510239,13769703,50438800,13089247,3121272,24035504,46876146,13957327,54342147,18811911
2020-11-24,4574335,13943271,7459829,6443760,36917886,22537471,46322728,43149532,15787718,13221373,57294684,5485159,88498929,6004860
2020-11-25,8404287,24448921,13038624,9313207,34387110,17017009,7978515,46949555,12172173,13804339,53008722,6284883,8319535,22650948
2020-11-26,7489087,8553703,10741935,9051638,23072528,7063761,83304448,36196361,14805115,28978106,43369136,10461096,42839697,9440541
2020-11-27,4466464,38635683,8436246,9194426,1738822,18374532,77210154,33433433,16257233,15876452,64317370,10196500,68378091,19796792
2020-11-30,8826163,23109783,9575409,4515735,37516107,15211608,45661935,19062899,14427205,21083789,22869497,5545499,40263696,13495706
2020-12-01,5818317,16957436,1091387,3404649,4629588,15535216,72283277,26534752,22831855,4212728,52082341,8367229,44087483,11252832
2020-12-02,2226050,19105709,9583833,6488440,42678332,20023136,39469704,12516492,10206950,12875381,12601905,5946485,86361919,20082547
2020-12-03,5135850,28422501,7279128,945978,62377338,9218747,25071612,36774323,22763794,10721234,38072041,100000,65929294,14930148
2020-12-04,12701516,5963049,5203774,6770708,30333671,8985186,50606521,35815937,12609378,11236145,1283832,8870780,61920161,21192220
2020-12-07,5324389,12489762,6395673,1587191,22297920,14430210,20472482,19074629,21445062,14432120,13661055,10214576,19202153,9854674
2020-12-08,6579074,28680058,10818194,5984001,52759853,13905717,64268954,32755150,22195846,16798695,29069951,100000,33942497,10807275
2020-12-09,6729698,13723770,5811434,4465697,25898171,13605472,31959876,30570275,18492720,14537042,70399946,10440436,53635525,5370600
2020-12-10,5755777,32212425,7141051,4329372,33996622,11723956,9852471,17570451,10804370,13028594,33817574,4373041,49436120,11099942
2020-12-11,10389511,18653980,10447290,3016222,39976927,17800398,100000,28837416,1387642,11670988,50408076,5556041,58024685,11623725
2020-12-14,8039050,18778563,7085916,5582849,17951655,6336863,46136372,62495720,18916172,20106364,64662518,4097944,86091271,17139343
2020-12-15,7802598,14824020,8845475,9924788,52755211,18628584,57166051,21630355,12040225,20857410,32756940,10241470,50178496,12280695
2020-12-16,5091340,27468384,7695134,5637213,47034265,16475488,82218729,6401962,16015826,11103559,68604057,6889576,62709909,18116739
2020-12-17,7927777,24360517,12610939,9277896,63641483,2957195,6527506,12018522,22721183,29780835,36133950,109445,100000,13601378
2020-12-18,4976583,17763520,8818287,5830987,38685554,8835022,74125836,26690393,9968070,100000,17930544,5400637,37200248,19655568
2020-12-21,7139597,29462213,1465917,2893258,24979364,4352514,37265929,36489371,16301500,17369957,57160440,9244094,64316480,14897964
2020-12-22,11955387,7733900,11357546,5335049,11701314,9457986,47747697,14736361,2871324,2053309,48424984,9622539,34766760,7508029
2020-12-23,10475980,15040064,5486813,2045037,31935129,13670895,49408530,33577146,18108975,20895792,31363070,6161629,26113831,13987886
2020-12-24,5539562,15075712,6032591,8341190,31533644,7595417,49009936,22883816,10618355,26393184,19235776,6120231,104040654,23754422
2020-12-25,6540486,10833862,7250218,5734638,48927471,12098077,100000,26189397,100000,18082790,55434512,10663017,67816229,17837257
2020-12-28,2652925,22641634,17069213,5243145,27176678,5188506,66899530,3770185,18552202,26903424,16412787,6844541,36318092,9476213
2020-12-29,5168848,7695303,10250511,7328249,19130791,20441245,69822978,24859536,35384086,15631054,100000,9611900,78119841,13316911
2020-12-30,100000,11015465,15922201,3744992,3114992,15571181,72832070,12316163,15036815,25451293,58314494,2057906,39649906,7006010
2020-12-31,8570127,19483924,8364594,7368324,28502604,7832755,61274199,31481633,7138021,9822490,53126143,5470632,15893741,10570198
2021-01-01,3681285,8412686,11102801,5554371,19324661,15252212,44164137,28552001,20139058,9875672,49399613,6565255,36323886,20079988
2021-01-04,5599676,27138780,15403588,5890512,24033383,14615278,13104441,59255257,12417146,14715842,31704919,14229505,30556836,2722701
2021-01-05,4549220,35331636,11455010,6502113,26945435,168524,60314959,19720173,18737181,29022288,49473154,5116939,34201909,8030605
2021-01-06,8912622,26207376,9797905,5844223,31428765,10988411,50215543,42809387,7695055,20277745,22961671,5374277,22622572,3751592
2021-01-07,9909071,18745305,2561472,4953041,16340965,14043023,49205790,30302808,3553430,382813,40168705,9147712,49404631,5063400
2021-01-08,10034183,9802490,4004338,5069584,19699821,10613193,60120863,45565182,17819111,21298195,69637534,9209673,67207149,8623355
2021-01-11,2126458,14859211,9332752,6424475,51747822,21487391,48154913,58709692,10926254,22383864,36262849,7279268,45039621,11451015
2021-01-12,7807255,11196086,12233584,5257692,26081050,16962337,38328625,26439145,10034989,7224719,45598050,9498544,44105456,15325616
2021-01-13,3318825,33089041,7572352,2786161,40725407,8016016,20199831,23182632,22668326,18116128,12252668,7444555,60421661,11763962
2021-01-14,6319993,24176118,10862292,5153160,24204296,924893,49121952,29890596,11713035,16182527,28105190,12524485,43739591,16775341
2021-01-15,8716240,18757815,4689297,2469062,26133974,14615510,85559778,100000,18628971,10810665,32761801,11616393,64556839,11687636
2021-01-18,5115122,27536608,5540798,10970892,45334977,100000,22104619,30436638,11004143,11562854,57205617,10019766,45401815,13463418
2021-01-19,6531667,2513860,10074219,8878474,22032577,12836892,73976324,13775833,24493799,953471,74858931,9603960,73832334,10513156
2021-01-20,4062394,18452599,8358963,9968069,43063887,10927970,66867128,21191076,28661086,10753485,43175469,14201572,47297144,2370589
2021-01-21,9093779,42674086,6579251,4270710,38866674,3952585,7091703,21966549,20487494,12093745,5029309,7169773,28394592,5563881
2021-01-22,5244801,24933705,5957480,6017372,24193460,1319098,64255894,40590166,7997318,11993232,15128473,3909435,72056616,6663288
2021-01-25,4311311,1012956,2028877,3957144,12819789,7500277,49712813,29376769,21574116,12753694,58220102,8392418,87997344,13945932
2021-01-26,6883485,16020974,8027510,9474052,41667732,6160090,47210472,22296902,15248079,27294948,23979623,8915753,30162890,17809996
2021-01-27,8589575,19571902,2202449,4186927,20662932,13492693,98439074,20513306,18624801,16482429,51198992,5685218,68529014,16365939
2021-01-28,1779699,28442921,6869438,5668313,25624573,3255946,72453841,22298822,12707743,20275473,43455109,9058915,22563762,5691657
2021-01-29,7229399,3093542,7439255,6044317,21875718,21420072,26403582,51293811,12167601,18575820,37686742,2408446,2738707,19184973
2021-02-01,4416962,21191365,13928683,9173240,4198408,100000,65024847,20815202,17164384,14228173,41986965,7223997,70131987,14610358
2021-02-02,7844902,15767019,3850676,7419606,30278314,15739289,26681444,43798250,29737529,25527746,40224521,15544053,61800344,8420155
2021-02-03,4358780,22756967,10068988,5259793,100000,14545926,27718433,21753173,17545184,25282346,12465920,9652439,55200008,7012667
2021-02-04,3343303,28468883,8826016,9694410,39317972,17219765,53217464,100000,13636183,20381576,31608777,9417998,51991130,6984649
2021-02-05,3794325,26705417,3836148,5742013,39735005,100000,78178436,100000,10079756,15681796,76212410,3085299,72471137,17100161
2021-02-08,6369487,24255994,8377226,8421050,28310671,8042915,12630272,17474845,12638854,13852970,16571838,1701719,32062703,12400398
2021-02-09,7458024,100000,2747592,2384623,11502902,7090807,36856277,43081501,27174038,17557530,16025115,4547221,87537161,2534398
2021-02-10,4045183,9138523,8372484,10142893,38183418,11618620,78230576,22890350,11497041,2436480,28536182,10538150,67341225,5547243
2021-02-11,6044688,9395105,7239615,5276916,100000,14420900,26090612,14246067,12093734,14580772,71771765,10806737,19706567,15022363
2021-02-12,3985396,43854401,11728104,6858874,29826625,10411985,50039680,25279281,6571415,21662587,20152651,11096684,25609284,13190619
2021-02-15,4781697,24559279,5222536,3484078,49361961,9122720,41613665,37848180,20941713,4339676,27900401,13500933,25820003,16286461
2021-02-16,4431114,16491419,100000,2475523,34533815,13892118,80711208,15384518,19723109,3726167,18121236,10440701,64572456,10371609
2021-02-17,3801260,26742371,5775968,5749119,20455092,17543025,57120281,29686396,25627789,9638217,27236395,4889895,58881186,22298652
2021-02-18,2294892,12771683,10649760,6598799,12065496,6719105,41907829,16518180,21061744,8432223,31715175,5292002,34725975,12657302
2021-02-19,5665303,21305669,8721104,2650476,67081997,4117988,28658083,47306150,14295772,18921772,45933606,6247096,50405394,7730645
2021-02-22,9214472,30663533,5795500,5425023,23769456,23752673,101120559,57006288,26773491,16789704,6852849,100000,74431967,100000
2021-02-23,6132966,27633515,13038245,100000,26866196,20262127,47399989,35810030,25333687,24302520,41406376,2392681,70495080,14599767
2021-02-24,5006319,41090179,6986623,3297700,22170004,11300650,43691986,15116370,16309891,5977277,18695950,7205916,51971738,100000
2021-02-25,8252742,23217715,11307620,4172520,15686346,19264531,61567007,19673391,18347049,14701871,45091605,4796449,67654404,14932207
2021-02-26,4435027,21679928,8220307,100000,100000,24030941,66974058,26354431,2756344,25966175,9373710,7735942,91454398,10585921
2021-03-01,6450090,40583509,10854625,6690961,21028313,2772403,14777727,547150,17513150,24894601,31734534,6474603,65293793,2605122
2021-03-02,1306983,14917007,11246402,10839380,28531975,5664514,44585844,41564276,16084501,3006399,19891763,9871735,13520394,6155129
2021-03-03,5870500,47643823,13565561,7786588,14388098,14078394,22851093,100000,14767889,1026816,38746999,10977500,50681192,9899068
2021-03-04,4903305,18470927,4951649,2720794,100000,13021817,35359745,2605107,18867545,18404640,65851094,6442875,62132987,16246895
2021-03-05,404762,20972331,10441296,5211723,33721600,11582313,80636142,16493666,8223812,6364199,47794592,3158894,78354170,7164507
2021-03-08,4565257,23524972,3122305,5641108,29527270,9070934,77678511,10565633,33003356,9793187,48366094,8826096,38088443,20827517
2021-03-09,100000,5294182,10395356,5724913,52263730,1754630,63770369,42301355,21070113,18632320,35545498,12084291,75650350,16822489
2021-03-10,4146451,18111654,1272013,5398491,27954316,14798301,14650903,28771545,20718956,14604412,33242999,4376018,42268246,30068877
2021-03-11,7334851,11366461,15948324,4736709,941669,6067492,53865211,29984672,20707891,22707094,34272237,5181120,32125683,23971750
2021-03-12,3214462,27060743,9476303,3726459,49119321,15872802,35087355,38048358,22883642,5648340,32221363,3714514,19246669,23547673
2021-03-15,3792760,16024438,9039042,7015259,49669164,10555392,73700039,59899630,16278599,15183170,25344838,3842751,27514127,10676402
2021-03-16,1411566,20293620,1442510,8959078,9261208,11469953,35388525,16640098,10903190,11254710,23339177,804114,53816665,25181380
2021-03-17,6731350,18424805,12232503,3736907,37835169,14146833,28869237,27879790,3408538,17971876,22998481,7093796,49597067,23179353
2021-03-18,4580488,12451980,13183138,2160742,51375352,9180363,58150587,42533218,23456226,16354363,31564556,11013542,37655236,12474578
2021-03-19,5763200,29734260,7194464,8117667,54636436,6287143,79158501,10881876,19661841,16808474,19298249,11378171,50529996,16906333
2021-03-22,9262613,32723969,6352719,5335887,50023498,12072878,75572761,38387441,5877910,23217889,40635755,4897974,70050110,8507333
2021-03-23,2941351,7070776,6595982,1515332,34509440,19358205,81271137,13134358,5366699,19842087,8915214,8801641,103124328,12933364
2021-03-24,9601677,17397099,15137545,3685492,29143047,8035908,81497537,31210783,1425092,24499438,43393759,2438168,46284533,11920343
2021-03-25,5132152,19928162,7724978,9321495,20990762,5703611,89483870,29659650,13008284,13098106,36411674,7882295,92336187,25516897
2021-03-26,8974841,573232,8794036,5039081,20318214,10703247,53715517,24682791,24148981,20174740,67345212,100000,51427868,6618652
2021-03-29,5551739,22075839,11981875,7346564,10777175,6237406,38313569,14060737,4049714,10632686,60786055,7903911,33284101,22230864
2021-03-30,1074837,25430166,100000,993396,36968091,12060829,28931513,39998193,15914072,10584503,17326197,5842961,86795652,12433483
2021-03-31,2231007,23112283,7790497,3215197,27246479,10420527,78695060,38006323,3698121,6727160,36523031,4015638,33407335,8726912
2021-04-01,5115402,17414211,6977435,8747854,23769271,1950260,45016558,14311157,4181073,30482988,42926310,12445452,46740978,7448931
2021-04-02,990592,26527632,8738941,5018652,27757268,16084401,26852830,45841927,10049558,7990047,25676740,4949524,39994551,3317355
2021-04-05,7441221,23952257,11400332,7380903,46550646,5491318,62139864,35003083,29123058,21637797,20133384,6212844,122907271,15589892
2021-04-06,8294376,4488996,12079978,7871310,40471274,4101827,13612457,42405507,9160962,18581885,41231870,2143017,34278156,17848393
2021-04-07,1520271,29948910,7166175,5142685,159429,17530087,22660801,13719698,4566540,16889764,49021567,4977240,27478905,18013197
2021-04-08,5044813,23149252,7533899,5627542,66610091,1456284,54619482,20321735,11127357,16184920,37427915,5103092,86051510,21145594
2021-04-09,5608973,32238301,8222209,3592006,46875208,3963399,70993203,18323298,11246152,14437203,33712987,9540717,39764586,18012624
2021-04-12,7908730,17686918,11199769,100000,22558717,10118578,41114432,47412815,13385393,10871516,33463334,12910806,15068613,13306781
2021-04-13,7088733,39744154,12785074,8503295,30043965,11063700,43538810,29293418,10183976,25280671,16003968,10169544,74565596,9845724
2021-04-14,4665671,25613506,2416004,9913641,28331928,21296879,68643593,15734817,10965948,7625201,49791197,11984203,24794610,9927388
2021-04-15,1722269,32823745,9647175,3531527,14409723,9260847,69687825,19942691,18352033,15918696,40644085,11605461,41471076,11102403
2021-04-16,5887054,17439806,7311226,10177944,24303827,8249011,100000,6693821,15050960,15577149,39165008,5787242,68515148,14464701
2021-04-19,5502027,28650391,16444106,7423346,14889828,18848445,85800224,45940687,7636240,18553804,45670396,11602325,57442712,17404911
2021-04-20,3470179,24746229,3646839,100000,43789496,2662485,41208642,51711032,19698111,21414052,85364954,6696911,31314011,16715882
2021-04-21,12111801,25599086,3411990,1904586,5086871,5049792,30876322,4563820,32198816,11953018,71567396,2631013,45922554,1738016
2021-04-22,6391337,29845354,5711806,100000,20239040,15918314,37728181,25067930,18447435,14222655,45160208,5819228,28465921,10101832
